"序号","代码","名称","最新价","涨跌幅","成交额","今开","市盈率(静)","总市值","流通市值","5日涨跌幅","10日涨跌幅","20日涨跌幅","60日涨跌幅","120日涨跌幅","250日涨跌幅","年初至今涨跌幅","所属行业","昨收","最高","最低"
"1446","WWR","Westwater Resources","1.690","0.60%","7957707","1.690","亏损","69464784.87","63743671.81","-11.98%","-11.98%","-8.65%","-28.69%","-50.58%","-65.01%","-21.40%","其他工业金属和采矿","1.680","1.755","1.600"
"1447","LAZ","Lazard","33.870","0.59%","37263592","33.650","7.315","3819387502.17","3362781290.37","-3.89%","-3.34%","4.73%","-23.75%","-31.98%","-22.54%","-21.46%","资本市场","33.670","34.700","33.510"
"1448","TWO","Two Harbors Investment Corp.","5.080","0.59%","20808111","5.050","11.813","1748162518.4","1737845018.08","-4.51%","-4.01%","0.41%","-11.32%","-19.41%","-23.88%","-9.17%","REIT- 抵押","5.050","5.130","5.010"
"1449","EUFN","欧洲金融指数ETF-iShares MSCI","18.640","0.59%","20247573","18.500","-","1420368000","1420368000","-2.61%","-0.88%","8.37%","-13.18%","-8.04%","-1.74%","-7.03%","-","18.530","18.685","18.500"
"1450","SGOL","Abrdn Gold ETF Trust","18.650","0.59%","18642248","18.550","-","2804960000","2804960000","1.08%","-0.48%","-2.00%","6.33%","10.16%","11.81%","6.21%","-","18.540","18.687","18.550"
"1451","ACEV","ACE Convergence Acquisition Corp","10.170","0.59%","186840","10.070","50.850","141894657.09","91104965.19","1.19%","1.19%","1.29%","1.90%","2.31%","2.11%","2.11%","空壳公司","10.110","10.190","10.070"
"1452","MGRC","McGrath RentCorp","83.250","0.59%","5541382","83.130","22.745","2019675303","1990371386.25","-2.55%","-2.31%","-0.53%","6.71%","12.11%","4.47%","4.30%","租赁服务","82.760","83.490","82.145"
"1453","TCBI","Texas Capital Bancshares","54.310","0.59%","27272214","54.070","11.806","2753023865.2","2720091530.33","-4.64%","-12.57%","-12.09%","-17.30%","-10.57%","-17.21%","-9.86%","银行-区域","53.990","55.505","53.620"
"1454","UYM","基础材料指数ETF-ProShares两倍做多","115.590","0.59%","161624","116.690","-","69354000","69354000","-3.02%","-3.71%","17.35%","1.77%","19.43%","27.32%","3.62%","-","114.910","116.700","115.080"
"1455","ASAI","Sendas Distributor","17.020","0.59%","1471768","16.800","14.218","4584896038.92","2690928241.84","-3.62%","1.43%","33.91%","58.77%","10.59%","23.58%","43.63%","杂货店","16.920","17.090","16.430"
"1456","EPI","印度收入指数ETF-WisdomTree","37.540","0.59%","18190099","37.530","-","923484000","923484000","1.82%","4.45%","9.29%","-3.14%","-3.56%","24.20%","3.24%","-","37.320","37.740","37.475"
"1457","SDOG","ALPS行业分类红利狗股ETF","55.650","0.59%","1621374","55.390","-","1274385000","1274385000","0.54%","0.00%","4.59%","0.77%","7.76%","10.61%","4.87%","-","55.324","55.980","55.310"
"1458","VRA","Vera Bradley","6.850","0.59%","1438001","6.840","13.173","222787365.55","160733832.05","-8.30%","-11.73%","-2.84%","-17.17%","-31.84%","-37.44%","-19.51%","鞋类及配件","6.810","7.010","6.810"
"1459","PUI","Invesco DWA Utilities Momentum ETF","37.815","0.59%","148197","37.580","-","56721900","56721900","1.46%","5.10%","8.12%","9.00%","14.66%","14.37%","6.43%","-","37.594","37.931","37.580"
"1460","OUNZ","VanEck Merk黄金股票基金","18.880","0.59%","12698726","18.790","-","679680000","679680000","1.12%","-0.63%","-2.02%","6.31%","10.09%","11.65%","6.19%","-","18.770","18.930","18.790"
"1461","COMB","GraniteShares Bloomberg Commodity Broad Strategy No K-1 ETF","32.590","0.59%","3196280","32.310","-","381303000","381303000","1.72%","-2.62%","1.53%","21.02%","5.38%","26.87%","27.06%","-","32.400","32.690","32.310"
"1462","EWP","西班牙ETF-iShares MSCI","25.750","0.59%","17277130","25.680","-","496975000","496975000","-0.23%","2.67%","6.98%","-4.95%","-5.73%","-4.93%","-1.98%","-","25.600","25.860","25.620"
"1463","AMOT","Allied Motion","27.540","0.58%","1116517","27.440","16.590","425567826.18","351276941.16","-7.49%","-8.47%","-8.67%","-29.44%","-15.99%","-20.86%","-24.47%","电子元件","27.380","28.031","26.810"
"1464","DRW","WisdomTree Global ex-US Real Estate Fund","23.375","0.58%","123294","23.310","-","56100960","56100960","-0.59%","0.33%","5.02%","-3.91%","-6.68%","-8.18%","-3.83%","-","23.240","23.449","23.310"
"1465","CDC","Victory CEMP US EQ Income Enhanced Volatility Wtd Index ETF","72.720","0.58%","8559182","72.500","-","1628928000","1628928000","0.68%","0.99%","6.24%","2.52%","11.52%","17.76%","5.01%","-","72.300","73.000","72.340"
"1466","SHEN","Shenandoah Telecommunications Co","24.310","0.58%","4980190","24.270","1.220","1216682705.81","1166202480.3","0.96%","5.19%","18.01%","-1.50%","-21.30%","-21.68%","-4.67%","电信业务","24.170","24.520","24.210"
"1467","FTXG","First Trust Exchange-Traded Fund VI First Trust Nasdaq Food & Beverage ETF","27.840","0.58%","308158","27.790","-","11136000","11136000","1.46%","3.28%","8.81%","5.40%","13.77%","9.94%","7.93%","-","27.680","27.960","27.730"
"1468","BSQR","BSQUARE科技","1.750","0.57%","298833","1.760","亏损","35750002.75","31643116.75","1.16%","-0.57%","8.02%","3.55%","-24.57%","-41.28%","2.34%","软件 - 应用","1.740","1.850","1.740"
"1469","MDRX","麦赛斯医药","22.760","0.57%","24418169","22.770","23.463","2644907804.28","2593063027.88","-1.43%","4.60%","8.48%","28.59%","60.06%","45.43%","23.36%","卫生信息服务","22.630","22.950","22.670"
"1470","MAGA","Point Bridge GOP Stock Tracker ETF","40.711","0.57%","165838","40.420","-","16284440","16284440","-0.76%","-1.19%","4.34%","1.55%","7.81%","16.62%","3.47%","-","40.479","40.840","40.400"
"1471","OZK","欧扎克银行","40.340","0.57%","33940797","40.370","9.024","5028044887.12","4728780338.08","-4.18%","-7.90%","-7.26%","-19.22%","-8.86%","2.99%","-12.78%","银行-区域","40.110","40.770","39.970"
"1472","SIMO","慧荣科技","71.990","0.57%","76246404","71.940","12.607","2514262484.37","2135275232.8","9.21%","3.82%","5.26%","-21.60%","6.81%","10.93%","-23.77%","半导体","71.580","72.800","67.900"
"1473","CMCSA","康卡斯特","47.420","0.57%","861755688","47.120","15.598","214965782011.5","213073843367.64","-0.03%","1.18%","5.93%","-6.40%","-9.95%","-9.30%","-4.78%","娱乐","47.150","47.580","46.540"
"1474","AXS","埃克斯资本","58.000","0.57%","28393846","58.180","8.405","4945992688","4496769232","-4.39%","1.00%","13.15%","4.34%","13.93%","13.77%","7.25%","保险-财产和意外伤害","57.670","58.310","57.430"
"1475","THS","树屋食品","33.410","0.57%","11079814","33.520","亏损","1864278000","1718782127.4","-0.33%","6.95%","2.11%","-21.87%","-14.64%","-34.77%","-17.57%","包装食品","33.220","33.840","33.100"
"1476","PEAK","Healthpeak Properties","35.220","0.57%","72199148","35.180","37.870","19001198981.1","18942699652.92","0.60%","2.77%","8.67%","-1.28%","3.59%","12.18%","-1.53%","REIT-保健设施","35.020","35.375","34.920"
"1477","AMJ","摩根大通Alerian MLP指数ETN","21.150","0.57%","7920388","20.960","-","2614140000","2614140000","1.05%","0.62%","4.19%","8.82%","10.14%","33.08%","20.61%","-","21.030","21.240","20.860"
"1478","GGR","Gogoro","14.100","0.57%","8023313","14.020","亏损","3373173315","2031735030.3","36.89%","41.28%","41.99%","42.14%","42.86%","43.15%","42.71%","汽车零件","14.020","14.430","13.510"
"1479","RFIL","RF Industries","7.070","0.57%","33162","7.050","11.590","71379957.25","56053724.37","-0.42%","3.06%","4.66%","-4.05%","-7.22%","0.57%","-11.63%","电气设备及零件","7.030","7.392","6.890"
"1480","RGLD","皇家黄金","145.050","0.57%","53661577","145.000","34.700","9518065395.15","9478197967.5","-0.87%","3.62%","6.00%","42.04%","48.51%","30.34%","38.69%","黄金","144.230","146.310","143.969"
"1481","FXH","第一信托医疗保健AlphaDEX基金","118.610","0.57%","8821834","118.090","-","1530069000","1530069000","2.19%","4.25%","9.72%","2.05%","1.53%","5.85%","-4.47%","-","117.940","119.279","117.920"
"1482","WES","Western Midstream","24.800","0.57%","17839212","24.890","11.376","10007952679.2","4984821749.6","-0.64%","-1.00%","3.29%","4.58%","10.18%","37.37%","12.89%","油气中流","24.660","24.940","24.262"
"1483","VYM","Vanguard高股利收益ETF","113.400","0.57%","145071107","112.910","-","45507420000","45507420000","0.59%","-0.21%","5.28%","-0.83%","7.72%","13.94%","1.75%","-","112.760","113.810","112.720"
"1484","DADA","达达集团","8.860","0.57%","7142204","8.740","亏损","2055025062.68","454466984.12","-11.22%","-3.70%","25.67%","-28.08%","-59.96%","-64.42%","-32.67%","互联网零售","8.810","9.050","8.570"
"1485","COLB","哥伦比亚银行系统","30.180","0.57%","20958294","30.260","10.856","2375352633.12","2362142907.48","-2.99%","-11.42%","-14.41%","-17.63%","-13.12%","-29.34%","-6.96%","银行-区域","30.010","30.390","29.800"
"1486","MORT","VanEck Vectors抵押型REIT收益ET","16.020","0.56%","3092248","15.930","-","225882000","225882000","-4.81%","-3.73%","-1.24%","-10.85%","-13.36%","-8.15%","-8.72%","-","15.930","16.120","15.810"
"1487","GAIN","格拉德斯通投资","16.120","0.56%","1001447","16.130","12.593","535264970.76","515579113.92","-1.23%","-0.31%","10.70%","-2.02%","12.64%","28.37%","-3.57%","资产管理","16.030","16.238","15.989"
"1488","RGP","Resources Connection","17.900","0.56%","4593102","17.850","22.948","592576027.4","561826655.6","3.11%","5.36%","12.86%","-0.82%","3.21%","28.85%","1.18%","咨询服务","17.800","18.140","17.850"
"1489","INFL","HORIZON KINETICS INFLATION BENEFICIARIES ETF","34.030","0.56%","10893170","34.000","-","1374812000","1374812000","0.80%","0.49%","5.87%","8.19%","9.32%","19.88%","9.34%","-","33.840","34.178","33.910"
"1490","CBRL","CB乡村店","111.480","0.56%","38337457","111.150","10.408","2589216866.16","2388960994.44","-3.60%","-5.38%","-5.04%","-12.52%","-16.55%","-34.61%","-12.46%","饭馆","110.860","112.540","109.270"
"1491","WMT","沃尔玛","157.410","0.56%","1222465941","156.910","32.322","433157631400.89","229153096492.65","4.24%","9.73%","11.23%","10.16%","11.98%","14.75%","9.21%","折扣店","156.540","158.410","156.210"
"1492","SANW","S&W Seed","1.810","0.56%","732582","1.820","亏损","70422965.96","27991409.27","-13.81%","-27.31%","-21.65%","-22.98%","-36.49%","-51.73%","-33.70%","农产品","1.800","1.920","1.790"
"1493","ATIP","ATI Physical Therapy","1.810","0.56%","1002530","1.820","亏损","375318374.58","132748303.24","-6.22%","2.26%","4.02%","-38.23%","-49.30%","-81.99%","-46.61%","医疗设施","1.800","1.820","1.780"
"1494","CPK","切萨皮克气业","139.680","0.55%","7928114","138.810","29.530","2471907182.4","2375495297.28","-0.63%","3.84%","-0.25%","4.26%","11.28%","20.54%","-3.88%","公用事业-管制气体","138.910","140.460","138.192"
"1495","FEMS","First Trust新兴市场小盘股Alpha","40.905","0.55%","171809","40.570","-","147258000","147258000","-0.31%","0.48%","6.94%","-0.23%","-1.07%","-3.02%","2.09%","-","40.680","41.110","40.570"
"1496","ZUMZ","Zumiez","38.210","0.55%","8302730","38.000","7.878","761230280.59","614730465.89","-0.98%","-3.85%","-4.64%","-13.84%","-6.42%","-15.45%","-20.38%","服装零售","38.000","39.050","37.390"
"1497","CROC","ProShares超短澳元ETF","45.608","0.55%","10952","45.629","-","4560810","4560810","1.20%","1.81%","-4.67%","-5.17%","-2.27%","4.45%","-5.78%","-","45.358","45.660","45.608"
"1498","TRIN","Trinity Capital","18.200","0.55%","4066926","18.000","3.645","496650408.8","464840121.2","-6.38%","-5.16%","6.44%","3.78%","20.90%","34.26%","6.44%","资产管理","18.100","18.230","17.760"
"1499","AVDV","AMERICAN CENTURY ETF TRUST AVANTIS INTERNATIONAL SMALL CAP VAL ETF","61.940","0.55%","4672238","61.460","-","1598052000","1598052000","-1.96%","-2.53%","3.54%","-6.45%","-5.63%","-1.51%","-4.04%","-","61.600","62.040","61.418"
"1500","TU","泰勒斯","27.400","0.55%","34846677","27.160","28.511","37543887766.8","36911904218.6","2.93%","6.33%","4.74%","16.91%","24.21%","39.71%","17.40%","电信业务","27.250","27.495","27.100"
"1501","TRC","Tejon Ranch","18.260","0.55%","589699","18.100","91.300","483299234.22","381451400","-1.08%","0.66%","3.93%","1.56%","1.84%","14.92%","-4.30%","企业集团","18.160","18.500","18.100"
"1502","AEG","荷兰全球保险","5.480","0.55%","13696832","5.450","5.219","14260527378.64","9244760000","-0.18%","4.78%","28.04%","-5.52%","7.03%","21.07%","10.93%","保险-综合性","5.450","5.510","5.440"
"1503","DON","智慧树中盘股股利基金","43.860","0.55%","4174503","43.700","-","3193008000","3193008000","-1.57%","-2.05%","3.01%","-2.37%","2.24%","8.42%","-0.86%","-","43.620","44.170","43.610"
"1504","HDGE","AdvisorShares主动股票做空ETF","25.550","0.55%","1025742","25.410","-","107310000","107310000","4.88%","3.90%","-3.07%","4.97%","2.08%","3.82%","3.61%","-","25.410","25.689","25.280"
"1505","BDN","布兰迪维因不动产信托","12.800","0.55%","17724417","12.740","182.857","2193714073.6","2165600768","-8.29%","-7.30%","-2.64%","-8.54%","-5.62%","4.42%","-1.97%","REIT-办公室","12.730","12.885","12.590"
"1506","BODY","The Beachbody Company","1.830","0.55%","1422799","1.790","亏损","568199044.23","212074831.38","-13.27%","-13.27%","-13.68%","-9.41%","-65.14%","-81.64%","-22.78%","互联网内容与信息","1.820","1.850","1.745"
"1507","UBA","Urstadt Biddle Properties","18.340","0.55%","2104736","18.140","23.215","741396902.54","573510763.56","-3.27%","-2.72%","-8.21%","-10.20%","-6.48%","11.03%","-11.84%","-","18.240","18.490","18.140"
"1508","IOVA","Iovance Biotherapeutics","18.330","0.55%","46226915","18.190","亏损","2880895323.93","2349109543.17","7.13%","7.82%","39.07%","22.61%","-28.23%","-38.88%","-3.98%","生物技术","18.230","18.730","17.950"
"1509","PSCD","Invesco S&P SmallCap Consumer Discretionary ETF","89.055","0.55%","195128","90.000","-","35622120","35622120","-2.88%","-5.27%","-4.06%","-16.40%","-19.52%","-21.31%","-19.72%","-","88.570","90.090","89.055"
"1510","CPA","科帕控股","77.410","0.55%","36553692","76.290","75.155","3246052495.45","2395111304.13","-6.51%","-1.64%","5.98%","-8.24%","-6.08%","-4.89%","-6.35%","航空公司","76.990","78.100","75.145"
"1511","VLU","SPDR S&P 1500 Value Tilt ETF","154.750","0.55%","406608","154.330","-","278549640","278549640","-0.31%","-0.98%","5.22%","-2.22%","4.14%","11.05%","-0.17%","-","153.910","155.174","153.985"
"1512","SCCO","南方铜业","73.830","0.54%","45853682","73.990","16.817","57077003538.27","6262898934.18","-5.55%","-4.93%","-0.32%","8.29%","16.98%","6.13%","21.45%","铜","73.430","74.830","73.570"
"1513","RDVY","First Trust Rising Dividend Achievers ETF","48.060","0.54%","63470747","47.850","-","9607194000","9607194000","-1.46%","-4.05%","2.38%","-8.33%","-3.26%","3.09%","-6.91%","-","47.800","48.390","47.660"
"1514","CRWD","CrowdStrike","218.210","0.54%","1484923709","221.500","亏损","50355854730.6","46552593648.58","-4.23%","-1.69%","14.52%","16.09%","-23.53%","4.81%","6.57%","软件-基础设施","217.030","227.700","215.200"
"1515","KBA","KraneShares Bosera MSCI China A Share ETF","37.060","0.54%","1967724","37.050","-","559606000","559606000","-1.36%","1.65%","0.11%","-12.47%","-13.28%","-8.58%","-14.65%","-","36.860","37.175","36.990"
"1516","PDD","拼多多","42.600","0.54%","572062074","42.390","50.117","53390102922.6","22500062362.8","-0.12%","-3.71%","32.59%","-29.45%","-56.08%","-67.88%","-26.93%","互联网零售","42.370","44.293","41.510"
"1517","IWD","罗素1000价值指数ETF-iShares","166.970","0.54%","348938241","166.280","-","58138954000","58138954000","0.20%","-0.25%","5.78%","-1.66%","3.80%","9.57%","-0.15%","-","166.070","167.620","166.030"
"1518","PRAA","PRA Group","44.740","0.54%","9629511","44.500","11.074","1820270254.28","1782825469.2","-1.50%","-1.02%","3.52%","-9.32%","4.83%","22.37%","-10.89%","信贷服务","44.500","45.140","44.450"
"1519","AFL","美国家庭寿险","65.520","0.54%","158362078","65.560","10.253","42546591884.16","42260746731.84","1.05%","-0.02%","9.27%","4.09%","20.22%","26.89%","12.91%","保险-人寿保险","65.170","66.030","65.310"
"1520","NTCT","网侦系统","31.800","0.54%","13965261","31.950","122.307","2347803794.4","2175262654.8","-1.30%","-2.78%","0.98%","0.13%","16.02%","11.50%","-3.87%","软件-基础设施","31.630","32.060","31.480"
"1521","FEX","第一信托大盘核心AlphaDEX基金","88.060","0.54%","2406535","87.556","-","1188810000","1188810000","-0.43%","-0.93%","5.84%","-3.13%","-0.41%","7.53%","-4.39%","-","87.590","88.467","87.556"
"1522","VYMI","Vanguard International High Dividend Yield ETF","67.500","0.54%","15108083","67.190","-","3888000000","3888000000","-1.14%","-0.63%","5.29%","-3.47%","0.77%","5.86%","0.96%","-","67.140","67.665","67.090"
"1523","ORCC","Owl Rock Capital","14.980","0.54%","43748549","14.910","9.421","5910822466.22","4852174960.78","0.74%","1.97%","6.22%","4.13%","8.70%","14.77%","8.02%","信贷服务","14.900","15.010","14.910"
"1524","CFR","库伦佛寺银行","139.990","0.53%","51566726","140.990","20.708","8969174838.89","8032318361.99","0.34%","-4.00%","1.45%","-0.42%","14.44%","28.78%","11.66%","银行-区域","139.250","142.840","139.470"
"1525","AVUV","AMERICAN CENTURY ETF TRUST AVANTIS U S SMALL CAP VALUE ETF USD","77.550","0.53%","51082266","77.140","-","2822820000","2822820000","-3.44%","-5.57%","-0.91%","-5.05%","-1.02%","7.03%","-2.47%","-","77.140","78.110","76.970"
"1526","BUD","百威英博","58.780","0.53%","56838916","58.460","25.780","116444625223.86","55449752090.8","-3.99%","-1.23%","5.13%","-8.67%","6.18%","-9.03%","-2.92%","饮料 - 啤酒","58.470","59.240","58.290"
"1527","FLO","花苑食品","26.540","0.53%","27088303","26.450","27.360","5614181947.88","5189403356","1.10%","5.07%","9.08%","-4.15%","8.38%","15.75%","-2.64%","包装食品","26.400","26.710","26.270"
"1528","MMP","麦哲伦油气","49.240","0.53%","53293875","49.110","11.015","10458244220.88","10415912789.84","-0.75%","-1.72%","1.90%","3.40%","2.77%","18.38%","8.28%","油气中流","48.980","49.255","48.690"
"1529","CRD.A","克劳福德-A","7.600","0.53%","5038686","7.510","13.333","394413970","182131720","-1.55%","-0.39%","4.25%","0.66%","-13.86%","-25.18%","2.27%","保险经纪","7.560","7.660","7.510"
